
SetupTitle, Posi Sweep(4)(1)
PrimitiveTest, I/V Sweep
DataValue, 14.4, 0, 5.2701600000000008E-10, 5.6E-14, 5.2701600000000008E-10, 2.2956829049326479E-05, 0, , , 5.6E-14, 5.2701600000000008E-10
DataValue, 14.6, 0, 5.70657E-10, 6.6000000000000009E-14, 5.70657E-10, 2.3888428160931811E-05, 0, , , 6.6000000000000009E-14, 5.70657E-10
DataValue, 14.8, 0, 6.26053E-10, 5.5000000000000005E-14, 6.26053E-10, 2.5021051136992627E-05, 0, , , 5.5000000000000005E-14, 6.26053E-10
DataValue, 15, 0, 6.8124700000000008E-10, 1.0000000000000002E-14, 6.8124700000000008E-10, 2.6100708802635994E-05, 0, , , 1.0000000000000002E-14, 6.8124700000000008E-10
DataValue, 15.200000000000001, 0, 7.3989500000000006E-10, 7.8000000000000008E-14, 7.3989500000000006E-10, 2.7201011010622382E-05, 0, , , 7.8000000000000008E-14, 7.3989500000000006E-10
DataValue, 15.4, 0, 7.98228E-10, 5.1000000000000004E-14, 7.98228E-10, 2.8252929051693029E-05, 0, , , 5.1000000000000004E-14, 7.98228E-10
DataValue, 15.6, 0, 8.58854E-10, 3.6000000000000004E-14, 8.58854E-10, 2.9306210945804644E-05, 0, , , 3.6000000000000004E-14, 8.58854E-10
DataValue, 15.8, 0, 9.37368E-10, 1.8600000000000002E-13, 9.37368E-10, 3.0616466157935338E-05, 0, , , 1.8600000000000002E-13, 9.37368E-10
DataValue, 16, 0, 1.02585E-09, 2.7000000000000002E-14, 1.02585E-09, 3.2028893205978879E-05, 0, , , 2.7000000000000002E-14, 1.02585E-09
DataValue, 16.2, 0, 1.10613E-09, -7E-14, 1.10613E-09, 3.3258532739734623E-05, 0, , , -7E-14, 1.10613E-09
DataValue, 16.4, 0, 1.16487E-09, -9.8000000000000012E-14, 1.16487E-09, 3.4130191912733216E-05, 0, , , -9.8000000000000012E-14, 1.16487E-09
DataValue, 16.6, 0, 1.25399E-09, 4.5000000000000004E-14, 1.25399E-09, 3.5411721223346375E-05, 0, , , 4.5000000000000004E-14, 1.25399E-09
DataValue, 16.8, 0, 1.33088E-09, -1.0400000000000001E-13, 1.33088E-09, 3.6481228049505134E-05, 0, , , -1.0400000000000001E-13, 1.33088E-09
DataValue, 17, 0, 1.41655E-09, -1.6E-14, 1.41655E-09, 3.7637082777494859E-05, 0, , , -1.6E-14, 1.41655E-09
DataValue, 17.2, 0, 1.51764E-09, -7E-14, 1.51764E-09, 3.8956899260593112E-05, 0, , , -7E-14, 1.51764E-09
DataValue, 17.400000000000002, 0, 1.61365E-09, -1.17E-13, 1.61365E-09, 4.0170262632947769E-05, 0, , , -1.17E-13, 1.61365E-09
DataValue, 17.6, 0, 1.71254E-09, 3.6000000000000004E-14, 1.71254E-09, 4.1382846687969645E-05, 0, , , 3.6000000000000004E-14, 1.71254E-09
DataValue, 17.8, 0, 1.80952E-09, -1.89E-13, 1.80952E-09, 4.2538453192376426E-05, 0, , , -1.89E-13, 1.80952E-09
DataValue, 18, 0, 1.89519E-09, 6.0000000000000005E-15, 1.89519E-09, 4.3533779987499364E-05, 0, , , 6.0000000000000005E-15, 1.89519E-09
DataValue, 18.2, 0, 1.99662E-09, -1.1400000000000002E-13, 1.99662E-09, 4.4683554021586067E-05, 0, , , -1.1400000000000002E-13, 1.99662E-09
DataValue, 18.400000000000002, 0, 2.10639E-09, 1.8000000000000002E-14, 2.10639E-09, 4.5895424608559833E-05, 0, , , 1.8000000000000002E-14, 2.10639E-09
DataValue, 18.6, 0, 2.20412E-09, -5.700000000000001E-14, 2.20412E-09, 4.694805640279478E-05, 0, , , -5.700000000000001E-14, 2.20412E-09
DataValue, 18.8, 0, 2.31957E-09, 6.0000000000000009E-14, 2.31957E-09, 4.81619144137772E-05, 0, , , 6.0000000000000009E-14, 2.31957E-09
DataValue, 19, 0, 2.45274E-09, -7.1E-14, 2.45274E-09, 4.9525145128510227E-05, 0, , , -7.1E-14, 2.45274E-09
DataValue, 19.2, 0, 2.54966E-09, -1.23E-13, 2.54966E-09, 5.0494158077940069E-05, 0, , , -1.23E-13, 2.54966E-09
DataValue, 19.400000000000002, 0, 2.66382E-09, -5.4000000000000003E-14, 2.66382E-09, 5.1612207858218972E-05, 0, , , -5.4000000000000003E-14, 2.66382E-09
DataValue, 19.6, 0, 2.78386E-09, -4.6000000000000006E-14, 2.78386E-09, 5.2762297144836291E-05, 0, , , -4.6000000000000006E-14, 2.78386E-09
DataValue, 19.8, 0, 2.88487E-09, -1.17E-13, 2.88487E-09, 5.3710985840887337E-05, 0, , , -1.17E-13, 2.88487E-09
DataValue, 20, 0, 3.01168E-09, -3.7E-14, 3.01168E-09, 5.4878775496543289E-05, 0, , , -3.7E-14, 3.01168E-09
DataValue, 20, 0, 3.01648E-09, 5E-14, 3.01648E-09, 5.4922490839363796E-05, -0, , , 5E-14, 3.01648E-09
DataValue, 19.8, 0, 2.94971E-09, -9.6000000000000007E-14, 2.94971E-09, 5.4311232723995506E-05, -0, , , -9.6000000000000007E-14, 2.94971E-09
DataValue, 19.6, 0, 2.86318E-09, 6.8E-14, 2.86318E-09, 5.3508690882883689E-05, -0, , , 6.8E-14, 2.86318E-09
DataValue, 19.400000000000002, 0, 2.78556E-09, -5.9E-14, 2.78556E-09, 5.2778404674639422E-05, -0, , , -5.9E-14, 2.78556E-09
DataValue, 19.2, 0, 2.694E-09, -9.7E-14, 2.694E-09, 5.190375708944392E-05, -0, , , -9.7E-14, 2.694E-09
DataValue, 19, 0, 2.61455E-09, -8.1000000000000008E-14, 2.61455E-09, 5.1132670573714413E-05, -0, , , -8.1000000000000008E-14, 2.61455E-09
DataValue, 18.8, 0, 2.55157E-09, -4.8000000000000004E-14, 2.55157E-09, 5.0513067616211948E-05, -0, , , -4.8000000000000004E-14, 2.55157E-09
DataValue, 18.6, 0, 2.46151E-09, 2E-15, 2.46151E-09, 4.9613607004530523E-05, -0, , , 2E-15, 2.46151E-09
DataValue, 18.400000000000002, 0, 2.38463E-09, 4.7E-14, 2.38463E-09, 4.8832673488147253E-05, -0, , , 4.7E-14, 2.38463E-09
DataValue, 18.2, 0, 2.30648E-09, 2.7000000000000002E-14, 2.30648E-09, 4.8025826385393934E-05, -0, , , 2.7000000000000002E-14, 2.30648E-09
DataValue, 18, 0, 2.23316E-09, 9.1E-14, 2.23316E-09, 4.7256322328340366E-05, -0, , , 9.1E-14, 2.23316E-09
DataValue, 17.8, 0, 2.17268E-09, -5E-14, 2.17268E-09, 4.6612015618293104E-05, -0, , , -5E-14, 2.17268E-09
DataValue, 17.6, 0, 2.09242E-09, 9.8000000000000012E-14, 2.09242E-09, 4.5742977603125049E-05, -0, , , 9.8000000000000012E-14, 2.09242E-09
DataValue, 17.400000000000002, 0, 1.99474E-09, 4.0000000000000006E-14, 1.99474E-09, 4.4662512244610695E-05, -0, , , 4.0000000000000006E-14, 1.99474E-09
DataValue, 17.2, 0, 1.92167E-09, 1.18E-13, 1.92167E-09, 4.3836856639134152E-05, -0, , , 1.18E-13, 1.92167E-09
DataValue, 17, 0, 1.82904E-09, 6.0000000000000005E-15, 1.82904E-09, 4.276727721050289E-05, -0, , , 6.0000000000000005E-15, 1.82904E-09
DataValue, 16.8, 0, 1.7799E-09, 5.0000000000000008E-15, 1.7799E-09, 4.2188861089154804E-05, -0, , , 5.0000000000000008E-15, 1.7799E-09
DataValue, 16.6, 0, 1.72392E-09, -2.8E-14, 1.72392E-09, 4.1520115606775471E-05, -0, , , -2.8E-14, 1.72392E-09
DataValue, 16.4, 0, 1.66008E-09, -7E-15, 1.66008E-09, 4.0744079324485906E-05, -0, , , -7E-15, 1.66008E-09
DataValue, 16.2, 0, 1.60192E-09, -4.6000000000000006E-14, 1.60192E-09, 4.0023992804316764E-05, -0, , , -4.6000000000000006E-14, 1.60192E-09
DataValue, 16, 0, 1.52737E-09, 6.0000000000000005E-15, 1.52737E-09, 3.9081581339551754E-05, -0, , , 6.0000000000000005E-15, 1.52737E-09
DataValue, 15.8, 0, 1.47074E-09, 7.7E-14, 1.47074E-09, 3.8350228160990125E-05, -0, , , 7.7E-14, 1.47074E-09
DataValue, 15.6, 0, 1.39653E-09, 3.8E-14, 1.39653E-09, 3.737017527387315E-05, -0, , , 3.8E-14, 1.39653E-09
DataValue, 15.4, 0, 1.32794E-09, -4.7E-14, 1.32794E-09, 3.6440911075328512E-05, -0, , , -4.7E-14, 1.32794E-09
DataValue, 15.200000000000001, 0, 1.27327E-09, 4E-15, 1.27327E-09, 3.5682909074233285E-05, -0, , , 4E-15, 1.27327E-09
DataValue, 15, 0, 1.20717E-09, -3.0000000000000002E-15, 1.20717E-09, 3.4744352059003781E-05, -0, , , -3.0000000000000002E-15, 1.20717E-09
DataValue, 14.8, 0, 1.16799E-09, 1.1500000000000002E-13, 1.16799E-09, 3.4175868679522985E-05, -0, , , 1.1500000000000002E-13, 1.16799E-09
DataValue, 14.6, 0, 1.10422E-09, 5.2000000000000006E-14, 1.10422E-09, 3.3229805897717791E-05, -0, , , 5.2000000000000006E-14, 1.10422E-09
DataValue, 14.4, 0, 1.05336E-09, 1.1000000000000001E-13, 1.05336E-09, 3.2455508007116449E-05, -0, , , 1.1000000000000001E-13, 1.05336E-09
DataValue, 14.200000000000001, 0, 1.0176E-09, 7.3E-14, 1.0176E-09, 3.1899843259803016E-05, -0, , , 7.3E-14, 1.0176E-09
DataValue, 14, 0, 9.55747E-10, 9.9000000000000007E-14, 9.55747E-10, 3.0915158094371766E-05, -0, , , 9.9000000000000007E-14, 9.55747E-10
DataValue, 13.8, 0, 9.0848800000000012E-10, 8.4000000000000008E-14, 9.0848800000000012E-10, 3.0141134683352583E-05, -0, , , 8.4000000000000008E-14, 9.0848800000000012E-10
DataValue, 13.6, 0, 8.6808100000000008E-10, 4.8000000000000004E-14, 8.6808100000000008E-10, 2.9463214352816295E-05, -0, , , 4.8000000000000004E-14, 8.6808100000000008E-10
DataValue, 13.4, 0, 8.2595600000000008E-10, 6.6000000000000009E-14, 8.2595600000000008E-10, 2.873945023830484E-05, -0, , , 6.6000000000000009E-14, 8.2595600000000008E-10
DataValue, 13.200000000000001, 0, 7.7476600000000007E-10, 1.46E-13, 7.7476600000000007E-10, 2.783461873279388E-05, -0, , , 1.46E-13, 7.7476600000000007E-10
DataValue, 13, 0, 7.391760000000001E-10, 1.0100000000000001E-13, 7.391760000000001E-10, 2.7187791377748949E-05, -0, , , 1.0100000000000001E-13, 7.391760000000001E-10
DataValue, 12.8, 0, 7.0685800000000006E-10, 1.4E-13, 7.0685800000000006E-10, 2.65868012367039E-05, -0, , , 1.4E-13, 7.0685800000000006E-10
DataValue, 12.6, 0, 6.582520000000001E-10, 6.8E-14, 6.582520000000001E-10, 2.5656422197960498E-05, -0, , , 6.8E-14, 6.582520000000001E-10
DataValue, 12.4, 0, 6.3065900000000007E-10, 1.7400000000000002E-13, 6.3065900000000007E-10, 2.5112924959072371E-05, -0, , , 1.7400000000000002E-13, 6.3065900000000007E-10
DataValue, 12.200000000000001, 0, 5.95557E-10, 4.7E-14, 5.95557E-10, 2.4404036551357646E-05, -0, , , 4.7E-14, 5.95557E-10
DataValue, 12, 0, 5.55806E-10, 1.8400000000000002E-13, 5.55806E-10, 2.3575538169891267E-05, -0, , , 1.8400000000000002E-13, 5.55806E-10
DataValue, 11.8, 0, 5.31941E-10, 8.3000000000000012E-14, 5.31941E-10, 2.3063846166673936E-05, -0, , , 8.3000000000000012E-14, 5.31941E-10
DataValue, 11.6, 0, 5.0930800000000006E-10, 1.5600000000000002E-13, 5.0930800000000006E-10, 2.2567853243053491E-05, -0, , , 1.5600000000000002E-13, 5.0930800000000006E-10
DataValue, 11.4, 0, 4.7940700000000008E-10, 9.8000000000000012E-14, 4.7940700000000008E-10, 2.1895364806278064E-05, -0, , , 9.8000000000000012E-14, 4.7940700000000008E-10
DataValue, 11.200000000000001, 0, 4.4157900000000003E-10, 1.6E-14, 4.4157900000000003E-10, 2.1013781192350893E-05, -0, , , 1.6E-14, 4.4157900000000003E-10
DataValue, 11, 0, 4.1626700000000003E-10, 2.1400000000000002E-13, 4.1626700000000003E-10, 2.0402622380468643E-05, -0, , , 2.1400000000000002E-13, 4.1626700000000003E-10
DataValue, 10.8, 0, 3.8619100000000005E-10, 2.3000000000000003E-14, 3.8619100000000005E-10, 1.9651742925247114E-05, -0, , , 2.3000000000000003E-14, 3.8619100000000005E-10
DataValue, 10.6, 0, 3.5655E-10, 2.6500000000000003E-13, 3.5655E-10, 1.8882531609929851E-05, -0, , , 2.6500000000000003E-13, 3.5655E-10
DataValue, 10.4, 0, 3.37986E-10, 1.76E-13, 3.37986E-10, 1.8384395557102225E-05, -0, , , 1.76E-13, 3.37986E-10
DataValue, 10.200000000000001, 0, 3.1969400000000004E-10, 6.9000000000000009E-14, 3.1969400000000004E-10, 1.7879988814314177E-05, -0, , , 6.9000000000000009E-14, 3.1969400000000004E-10
DataValue, 10, 0, 2.89761E-10, 1.3E-13, 2.89761E-10, 1.7022367637905135E-05, -0, , , 1.3E-13, 2.89761E-10
DataValue, 9.8, 0, 2.6869100000000004E-10, 9.0000000000000008E-14, 2.6869100000000004E-10, 1.6391796728851905E-05, -0, , , 9.0000000000000008E-14, 2.6869100000000004E-10
DataValue, 9.6, 0, 2.53246E-10, 7.3E-14, 2.53246E-10, 1.5913704785498566E-05, -0, , , 7.3E-14, 2.53246E-10
DataValue, 9.4, 0, 2.3626E-10, 4.9000000000000006E-14, 2.3626E-10, 1.5370751445521459E-05, -0, , , 4.9000000000000006E-14, 2.3626E-10
DataValue, 9.2000000000000011, 0, 2.1773200000000002E-10, 1.17E-13, 2.1773200000000002E-10, 1.47557446440361E-05, -0, , , 1.17E-13, 2.1773200000000002E-10
DataValue, 9, 0, 2.01841E-10, 1.0200000000000001E-13, 2.01841E-10, 1.4207075701916986E-05, -0, , , 1.0200000000000001E-13, 2.01841E-10
DataValue, 8.8, 0, 1.8440200000000002E-10, 2.5E-14, 1.8440200000000002E-10, 1.3579469798191682E-05, -0, , , 2.5E-14, 1.8440200000000002E-10
DataValue, 8.6, 0, 1.71507E-10, 1.5500000000000002E-13, 1.71507E-10, 1.3096068112223608E-05, -0, , , 1.5500000000000002E-13, 1.71507E-10
DataValue, 8.4, 0, 1.5952700000000002E-10, 4.45E-13, 1.5952700000000002E-10, 1.2630399835317962E-05, -0, , , 4.45E-13, 1.5952700000000002E-10
DataValue, 8.2, 0, 1.44942E-10, 8.6000000000000012E-14, 1.44942E-10, 1.2039186018996467E-05, -0, , , 8.6000000000000012E-14, 1.44942E-10
DataValue, 8, 0, 1.2900300000000002E-10, 1.54E-13, 1.2900300000000002E-10, 1.1357948758468671E-05, -0, , , 1.54E-13, 1.2900300000000002E-10
DataValue, 7.8, 0, 1.15345E-10, 1.24E-13, 1.15345E-10, 1.073987895648736E-05, -0, , , 1.24E-13, 1.15345E-10
DataValue, 7.6000000000000005, 0, 1.0474200000000001E-10, 9.8000000000000012E-14, 1.0474200000000001E-10, 1.0234353912192015E-05, -0, , , 9.8000000000000012E-14, 1.0474200000000001E-10
DataValue, 7.4, 0, 9.6505000000000007E-11, 1.9E-14, 9.6505000000000007E-11, 9.82369584219707E-06, -0, , , 1.9E-14, 9.6505000000000007E-11
DataValue, 7.2, 0, 8.3666000000000011E-11, 7.9E-14, 8.3666000000000011E-11, 9.1469120472430474E-06, -0, , , 7.9E-14, 8.3666000000000011E-11
DataValue, 7, 0, 7.4971000000000009E-11, 2.4000000000000002E-14, 7.4971000000000009E-11, 8.6585795601819121E-06, -0, , , 2.4000000000000002E-14, 7.4971000000000009E-11
DataValue, 6.8, 0, 6.7223E-11, 3.6000000000000004E-14, 6.7223E-11, 8.1989633491070071E-06, -0, , , 3.6000000000000004E-14, 6.7223E-11
DataValue, 6.6000000000000005, 0, 6.094E-11, 1.88E-13, 6.094E-11, 7.8064076245094971E-06, -0, , , 1.88E-13, 6.094E-11
DataValue, 6.4, 0, 5.3532000000000006E-11, 1.29E-13, 5.3532000000000006E-11, 7.3165565671291031E-06, -0, , , 1.29E-13, 5.3532000000000006E-11
DataValue, 6.2, 0, 4.7335000000000004E-11, -2.2E-14, 4.7335000000000004E-11, 6.880043604512983E-06, -0, , , -2.2E-14, 4.7335000000000004E-11
DataValue, 6, 0, 4.2743000000000006E-11, 1.76E-13, 4.2743000000000006E-11, 6.5378130900171814E-06, -0, , , 1.76E-13, 4.2743000000000006E-11
DataValue, 5.8, 0, 3.8337E-11, 1.75E-13, 3.8337E-11, 6.1916879766344818E-06, -0, , , 1.75E-13, 3.8337E-11
DataValue, 5.6000000000000005, 0, 3.3202000000000003E-11, -3.9000000000000004E-14, 3.3202000000000003E-11, 5.7621176662751347E-06, -0, , , -3.9000000000000004E-14, 3.3202000000000003E-11
DataValue, 5.4, 0, 2.9620000000000003E-11, -6.5E-14, 2.9620000000000003E-11, 5.4424259296751116E-06, -0, , , -6.5E-14, 2.9620000000000003E-11
DataValue, 5.2, 0, 2.6360000000000003E-11, 7.3E-14, 2.6360000000000003E-11, 5.1341990611973745E-06, -0, , , 7.3E-14, 2.6360000000000003E-11
DataValue, 5, 0, 2.3663000000000002E-11, 1.9700000000000002E-13, 2.3663000000000002E-11, 4.864462971387489E-06, -0, , , 1.9700000000000002E-13, 2.3663000000000002E-11
DataValue, 4.8, 0, 2.0926E-11, 8.3000000000000012E-14, 2.0926E-11, 4.5744945075931616E-06, -0, , , 8.3000000000000012E-14, 2.0926E-11
DataValue, 4.6000000000000005, 0, 1.8988000000000003E-11, 1.76E-13, 1.8988000000000003E-11, 4.3575222317275675E-06, -0, , , 1.76E-13, 1.8988000000000003E-11
DataValue, 4.4, 0, 1.6968000000000003E-11, 1.7400000000000002E-13, 1.6968000000000003E-11, 4.1192232277457362E-06, -0, , , 1.7400000000000002E-13, 1.6968000000000003E-11
DataValue, 4.2, 0, 1.5034E-11, 1.71E-13, 1.5034E-11, 3.8773702428321182E-06, -0, , , 1.71E-13, 1.5034E-11
DataValue, 4, 0, 1.3743E-11, 1.99E-13, 1.3743E-11, 3.7071552435796376E-06, -0, , , 1.99E-13, 1.3743E-11
DataValue, 3.8000000000000003, 0, 1.1991000000000001E-11, 1.57E-13, 1.1991000000000001E-11, 3.4628023333710517E-06, -0, , , 1.57E-13, 1.1991000000000001E-11
DataValue, 3.6, 0, 1.0520000000000001E-11, 1.9700000000000002E-13, 1.0520000000000001E-11, 3.2434549480453713E-06, -0, , , 1.9700000000000002E-13, 1.0520000000000001E-11
DataValue, 3.4, 0, 9.411E-12, 1.1300000000000001E-13, 9.411E-12, 3.0677353210471077E-06, -0, , , 1.1300000000000001E-13, 9.411E-12
DataValue, 3.2, 0, 8.46E-12, 1.63E-13, 8.46E-12, 2.9086079144497975E-06, -0, , , 1.63E-13, 8.46E-12
DataValue, 3, 0, 7.5930000000000013E-12, 1.0100000000000001E-13, 7.5930000000000013E-12, 2.7555398745073534E-06, -0, , , 1.0100000000000001E-13, 7.5930000000000013E-12
DataValue, 2.8000000000000003, 0, 6.8510000000000006E-12, 2.2700000000000002E-13, 6.8510000000000006E-12, 2.6174414988686951E-06, -0, , , 2.2700000000000002E-13, 6.8510000000000006E-12
DataValue, 2.6, 0, 6.0720000000000008E-12, 1.18E-13, 6.0720000000000008E-12, 2.4641428530018306E-06, -0, , , 1.18E-13, 6.0720000000000008E-12
DataValue, 2.4, 0, 5.288E-12, 1.93E-13, 5.288E-12, 2.2995651762887695E-06, -0, , , 1.93E-13, 5.288E-12
DataValue, 2.2, 0, 4.7600000000000007E-12, 2.8E-14, 4.7600000000000007E-12, 2.1817424229271429E-06, -0, , , 2.8E-14, 4.7600000000000007E-12
DataValue, 2, 0, 4.0640000000000005E-12, 6.8E-14, 4.0640000000000005E-12, 2.0159365069366644E-06, -0, , , 6.8E-14, 4.0640000000000005E-12
DataValue, 1.8, 0, 3.5070000000000003E-12, 1.63E-13, 3.5070000000000003E-12, 1.8726985876002577E-06, -0, , , 1.63E-13, 3.5070000000000003E-12
DataValue, 1.6, 0, 3.0310000000000003E-12, 1.7300000000000002E-13, 3.0310000000000003E-12, 1.7409767373517662E-06, -0, , , 1.7300000000000002E-13, 3.0310000000000003E-12
DataValue, 1.4000000000000001, 0, 2.6130000000000003E-12, 5.9E-14, 2.6130000000000003E-12, 1.6164776521808152E-06, -0, , , 5.9E-14, 2.6130000000000003E-12
DataValue, 1.2, 0, 2.159E-12, 1.48E-13, 2.159E-12, 1.46935359937627E-06, -0, , , 1.48E-13, 2.159E-12
DataValue, 1, 0, 1.8320000000000003E-12, 1.4E-13, 1.8320000000000003E-12, 1.3535139452550907E-06, -0, , , 1.4E-13, 1.8320000000000003E-12
DataValue, 0.8, 0, 1.4510000000000002E-12, 3.7E-14, 1.4510000000000002E-12, 1.2045746137122433E-06, -0, , , 3.7E-14, 1.4510000000000002E-12
DataValue, 0.6, 0, 1.1350000000000001E-12, 1.54E-13, 1.1350000000000001E-12, 1.0653637876331258E-06, -0, , , 1.54E-13, 1.1350000000000001E-12
DataValue, 0.4, 0, 8.25E-13, 1.2600000000000002E-13, 8.25E-13, 9.0829510622924754E-07, -0, , , 1.2600000000000002E-13, 8.25E-13
DataValue, 0.2, 0, 5.17E-13, -1E-15, 5.17E-13, 7.19027120489902E-07, -0, , , -1E-15, 5.17E-13
DataValue, 0, 0, -6.4E-14, 3.9000000000000004E-14, 6.4E-14, 2.5298221281347034E-07, -0, , , 3.9000000000000004E-14, -6.4E-14
SetupTitle, Nega Sweep(4)(1)
PrimitiveTest, I/V Sweep
TestParameter, Context.MainFrame, 4155C
TestParameter, Channel.UnitType, SMU, SMU, SMU
TestParameter, Channel.Unit, SMU3:MP, SMU4:MP, SMU2:MP
TestParameter, Channel.IName, I1, I3, I4
TestParameter, Channel.VName, V1, V3, V4
TestParameter, Channel.Mode, V, V, COMMON
TestParameter, Channel.Func, VAR1, VAR2, CONST
TestParameter, Channel.Index, 
TestParameter, Channel.Time, 
TestParameter, Measurement.Port.Unit, SMU3:MP, SMU4:MP, SMU2:MP
TestParameter, Measurement.Port.SeriesResistor, NONE, NONE, NONE
TestParameter, Measurement.Port.Filter, ON, ON, ON
TestParameter, Measurement.Primary.Locus, Double
TestParameter, Measurement.Primary.Scale, LINEAR
TestParameter, Measurement.Primary.Start, 0
TestParameter, Measurement.Primary.Stop, -20
TestParameter, Measurement.Primary.Step, -0.2
TestParameter, Measurement.Primary.Compliance, 1E-05
TestParameter, Measurement.Primary.PowerCompliance, 0
TestParameter, Measurement.Aborting.Condition, CONTINUE AT ANY
TestParameter, Measurement.PostOutput.Value, START
TestParameter, Measurement.PostOutput.Retention, OFF
TestParameter, Measurement.Secondary.Start, 0
TestParameter, Measurement.Secondary.Count, 1
TestParameter, Measurement.Secondary.Step, 0
TestParameter, Measurement.Secondary.Compliance, 1E-05
TestParameter, Measurement.Secondary.PowerCompliance, 0
TestParameter, Measurement.Bias.Source, 0, 0, 0
TestParameter, Measurement.Bias.Compliance, 1E-05, 1E-05, 0.1
TestParameter, Measurement.Monitor.Unit, SMU3:MP, SMU4:MP, SMU2:MP
TestParameter, Measurement.Monitor.Adc, HR ADC, HR ADC, HR ADC
TestParameter, Measurement.Monitor.RangingMode, AUTO, AUTO, AUTO
TestParameter, Measurement.Monitor.RangeBoundary, , , 
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 1
TestParameter, Measurement.Ag16440ASelector.SemiconductorRelay.Channel1, DEFAULT
TestParameter, Measurement.Ag16440ASelector.SemiconductorRelay.Channel3, DEFAULT
TestParameter, Function.User.Name, Abs_Id, SQRT_Id, SS, gm, Mobility, Ig, Is
TestParameter, Function.User.Unit, A, A, decade/diV, A/V, Cm2/(Vs), A, A
TestParameter, Function.User.Definition, abs(I1), sqrt(Abs_Id), diff(V3,log(Abs_Id)), delta(Abs_Id)/delta(V3), 2*(70/1000)/0.0000000172575*(delta(SQRT_Id)/delta(V3))^2, I3, I1
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, V1
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 30
TestParameter, Output.Graph.YAxis.Data, Abs_Id
TestParameter, Output.Graph.YAxis.Scale, Log
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 0.0001
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
